DATE,時間,電力使用（万kW）,シーズン,日付,日時,気温（℃）,降水,曜日
2020/12/27,14:00,3099,2020,2020年12月27日,2020年12月27日 14:00,12.4 ,なし,日
2020/12/27,15:00,3104,2020,2020年12月27日,2020年12月27日 15:00,11.7 ,なし,日
2020/12/27,16:00,3275,2020,2020年12月27日,2020年12月27日 16:00,10.4 ,なし,日
2020/12/27,17:00,3575,2020,2020年12月27日,2020年12月27日 17:00,9.5 ,なし,日
2020/12/27,18:00,3651,2020,2020年12月27日,2020年12月27日 18:00,9.6 ,なし,日
2020/12/27,19:00,3623,2020,2020年12月27日,2020年12月27日 19:00,9.2 ,なし,日
2020/12/27,20:00,3541,2020,2020年12月27日,2020年12月27日 20:00,8.1 ,なし,日
2020/12/27,21:00,3382,2020,2020年12月27日,2020年12月27日 21:00,8.5 ,なし,日
2020/12/27,22:00,3157,2020,2020年12月27日,2020年12月27日 22:00,7.6 ,なし,日
2020/12/27,23:00,2951,2020,2020年12月27日,2020年12月27日 23:00,7.3 ,なし,日
2020/12/28,0:00,2710,2020,2020年12月28日,2020年12月28日 0:00,6.6 ,なし,月
2020/12/28,1:00,2576,2020,2020年12月28日,2020年12月28日 1:00,6.9 ,なし,月
2020/12/28,2:00,2535,2020,2020年12月28日,2020年12月28日 2:00,7.1 ,なし,月
2020/12/28,3:00,2521,2020,2020年12月28日,2020年12月28日 3:00,7.1 ,なし,月
2020/12/28,4:00,2554,2020,2020年12月28日,2020年12月28日 4:00,7.1 ,なし,月
2020/12/28,5:00,2704,2020,2020年12月28日,2020年12月28日 5:00,7.0 ,なし,月
2020/12/28,6:00,3031,2020,2020年12月28日,2020年12月28日 6:00,6.8 ,なし,月
2020/12/28,7:00,3425,2020,2020年12月28日,2020年12月28日 7:00,7.1 ,なし,月
2020/12/28,8:00,3807,2020,2020年12月28日,2020年12月28日 8:00,7.3 ,なし,月
2020/12/28,9:00,3912,2020,2020年12月28日,2020年12月28日 9:00,8.4 ,あり,月
2020/12/28,10:00,3866,2020,2020年12月28日,2020年12月28日 10:00,9.4 ,なし,月
2020/12/28,11:00,3726,2020,2020年12月28日,2020年12月28日 11:00,10.4 ,なし,月
2020/12/28,12:00,3562,2020,2020年12月28日,2020年12月28日 12:00,10.2 ,なし,月
2020/12/28,13:00,3511,2020,2020年12月28日,2020年12月28日 13:00,11.3 ,なし,月
2020/12/28,14:00,3429,2020,2020年12月28日,2020年12月28日 14:00,12.8 ,なし,月
2020/12/28,15:00,3402,2020,2020年12月28日,2020年12月28日 15:00,12.7 ,なし,月
2020/12/28,16:00,3508,2020,2020年12月28日,2020年12月28日 16:00,11.4 ,なし,月
2020/12/28,17:00,3706,2020,2020年12月28日,2020年12月28日 17:00,8.8 ,なし,月
2020/12/28,18:00,3720,2020,2020年12月28日,2020年12月28日 18:00,8.4 ,なし,月
2020/12/28,19:00,3661,2020,2020年12月28日,2020年12月28日 19:00,7.9 ,なし,月
2020/12/28,20:00,3554,2020,2020年12月28日,2020年12月28日 20:00,7.7 ,なし,月
2020/12/28,21:00,3392,2020,2020年12月28日,2020年12月28日 21:00,7.7 ,なし,月
2020/12/28,22:00,3199,2020,2020年12月28日,2020年12月28日 22:00,7.9 ,なし,月
2020/12/28,23:00,3003,2020,2020年12月28日,2020年12月28日 23:00,6.5 ,なし,月
2020/12/29,0:00,2763,2020,2020年12月29日,2020年12月29日 0:00,6.9 ,なし,火
2020/12/29,1:00,2631,2020,2020年12月29日,2020年12月29日 1:00,5.5 ,なし,火
2020/12/29,2:00,2593,2020,2020年12月29日,2020年12月29日 2:00,5.8 ,なし,火
2020/12/29,3:00,2583,2020,2020年12月29日,2020年12月29日 3:00,6.2 ,なし,火
2020/12/29,4:00,2606,2020,2020年12月29日,2020年12月29日 4:00,5.6 ,なし,火
2020/12/29,5:00,2720,2020,2020年12月29日,2020年12月29日 5:00,5.0 ,なし,火
2020/12/29,6:00,3007,2020,2020年12月29日,2020年12月29日 6:00,4.8 ,なし,火
2020/12/29,7:00,3298,2020,2020年12月29日,2020年12月29日 7:00,4.7 ,なし,火
2020/12/29,8:00,3515,2020,2020年12月29日,2020年12月29日 8:00,7.0 ,なし,火
2020/12/29,9:00,3540,2020,2020年12月29日,2020年12月29日 9:00,10.0 ,なし,火
2020/12/29,10:00,3520,2020,2020年12月29日,2020年12月29日 10:00,12.6 ,なし,火
2020/12/29,11:00,3452,2020,2020年12月29日,2020年12月29日 11:00,12.2 ,なし,火
2020/12/29,12:00,3352,2020,2020年12月29日,2020年12月29日 12:00,11.4 ,なし,火
2020/12/29,13:00,3270,2020,2020年12月29日,2020年12月29日 13:00,11.6 ,なし,火
2020/12/29,14:00,3180,2020,2020年12月29日,2020年12月29日 14:00,12.2 ,なし,火
2020/12/29,15:00,3112,2020,2020年12月29日,2020年12月29日 15:00,12.0 ,なし,火
2020/12/29,16:00,3297,2020,2020年12月29日,2020年12月29日 16:00,11.7 ,なし,火
2020/12/29,17:00,3543,2020,2020年12月29日,2020年12月29日 17:00,10.5 ,なし,火
2020/12/29,18:00,3568,2020,2020年12月29日,2020年12月29日 18:00,10.4 ,なし,火
2020/12/29,19:00,3506,2020,2020年12月29日,2020年12月29日 19:00,9.8 ,なし,火
2020/12/29,20:00,3413,2020,2020年12月29日,2020年12月29日 20:00,8.3 ,なし,火
2020/12/29,21:00,3253,2020,2020年12月29日,2020年12月29日 21:00,8.5 ,なし,火
2020/12/29,22:00,3054,2020,2020年12月29日,2020年12月29日 22:00,8.0 ,なし,火
2020/12/29,23:00,2875,2020,2020年12月29日,2020年12月29日 23:00,7.3 ,なし,火
2020/12/30,0:00,2646,2020,2020年12月30日,2020年12月30日 0:00,8.6 ,なし,水
2020/12/30,1:00,2516,2020,2020年12月30日,2020年12月30日 1:00,6.8 ,なし,水
2020/12/30,2:00,2464,2020,2020年12月30日,2020年12月30日 2:00,6.4 ,なし,水
2020/12/30,3:00,2438,2020,2020年12月30日,2020年12月30日 3:00,5.8 ,なし,水
2020/12/30,4:00,2437,2020,2020年12月30日,2020年12月30日 4:00,7.3 ,なし,水
2020/12/30,5:00,2492,2020,2020年12月30日,2020年12月30日 5:00,6.9 ,なし,水
2020/12/30,6:00,2650,2020,2020年12月30日,2020年12月30日 6:00,5.8 ,なし,水
2020/12/30,7:00,2892,2020,2020年12月30日,2020年12月30日 7:00,6.0 ,なし,水
2020/12/30,8:00,3211,2020,2020年12月30日,2020年12月30日 8:00,6.1 ,あり,水
2020/12/30,9:00,3395,2020,2020年12月30日,2020年12月30日 9:00,5.4 ,あり,水
2020/12/30,10:00,3425,2020,2020年12月30日,2020年12月30日 10:00,5.0 ,あり,水
2020/12/30,11:00,3245,2020,2020年12月30日,2020年12月30日 11:00,6.3 ,あり,水
2020/12/30,12:00,3097,2020,2020年12月30日,2020年12月30日 12:00,8.8 ,なし,水
2020/12/30,13:00,3023,2020,2020年12月30日,2020年12月30日 13:00,11.7 ,なし,水
2020/12/30,14:00,2998,2020,2020年12月30日,2020年12月30日 14:00,12.0 ,なし,水
2020/12/30,15:00,2987,2020,2020年12月30日,2020年12月30日 15:00,10.4 ,なし,水
2020/12/30,16:00,3144,2020,2020年12月30日,2020年12月30日 16:00,10.5 ,なし,水
2020/12/30,17:00,3427,2020,2020年12月30日,2020年12月30日 17:00,9.7 ,なし,水
2020/12/30,18:00,3539,2020,2020年12月30日,2020年12月30日 18:00,8.0 ,なし,水
2020/12/30,19:00,3566,2020,2020年12月30日,2020年12月30日 19:00,6.0 ,なし,水
2020/12/30,20:00,3535,2020,2020年12月30日,2020年12月30日 20:00,5.1 ,なし,水
2020/12/30,21:00,3420,2020,2020年12月30日,2020年12月30日 21:00,4.6 ,なし,水
2020/12/30,22:00,3245,2020,2020年12月30日,2020年12月30日 22:00,4.3 ,なし,水
2020/12/30,23:00,3093,2020,2020年12月30日,2020年12月30日 23:00,3.6 ,なし,水
2020/12/31,0:00,2867,2020,2020年12月31日,2020年12月31日 0:00,2.8 ,なし,木
2020/12/31,1:00,2726,2020,2020年12月31日,2020年12月31日 1:00,3.0 ,なし,木
2020/12/31,2:00,2667,2020,2020年12月31日,2020年12月31日 2:00,2.5 ,なし,木
2020/12/31,3:00,2630,2020,2020年12月31日,2020年12月31日 3:00,2.1 ,なし,木
2020/12/31,4:00,2616,2020,2020年12月31日,2020年12月31日 4:00,1.6 ,なし,木
2020/12/31,5:00,2686,2020,2020年12月31日,2020年12月31日 5:00,1.4 ,なし,木
2020/12/31,6:00,2890,2020,2020年12月31日,2020年12月31日 6:00,1.1 ,なし,木
2020/12/31,7:00,3143,2020,2020年12月31日,2020年12月31日 7:00,1.6 ,なし,木
2020/12/31,8:00,3288,2020,2020年12月31日,2020年12月31日 8:00,2.2 ,なし,木
2020/12/31,9:00,3265,2020,2020年12月31日,2020年12月31日 9:00,3.5 ,なし,木
2020/12/31,10:00,3183,2020,2020年12月31日,2020年12月31日 10:00,4.9 ,なし,木
2020/12/31,11:00,3113,2020,2020年12月31日,2020年12月31日 11:00,5.7 ,なし,木
2020/12/31,12:00,3082,2020,2020年12月31日,2020年12月31日 12:00,6.4 ,なし,木
2020/12/31,13:00,3023,2020,2020年12月31日,2020年12月31日 13:00,7.1 ,なし,木
2020/12/31,14:00,3032,2020,2020年12月31日,2020年12月31日 14:00,6.6 ,なし,木
2020/12/31,15:00,3140,2020,2020年12月31日,2020年12月31日 15:00,6.2 ,なし,木
2020/12/31,16:00,3370,2020,2020年12月31日,2020年12月31日 16:00,4.7 ,なし,木
2020/12/31,17:00,3726,2020,2020年12月31日,2020年12月31日 17:00,4.8 ,なし,木
2020/12/31,18:00,3792,2020,2020年12月31日,2020年12月31日 18:00,4.1 ,なし,木
2020/12/31,19:00,3746,2020,2020年12月31日,2020年12月31日 19:00,3.8 ,なし,木
2020/12/31,20:00,3673,2020,2020年12月31日,2020年12月31日 20:00,3.2 ,なし,木
2020/12/31,21:00,3560,2020,2020年12月31日,2020年12月31日 21:00,2.3 ,なし,木
2020/12/31,22:00,3443,2020,2020年12月31日,2020年12月31日 22:00,1.8 ,なし,木
2020/12/31,23:00,3404,2020,2020年12月31日,2020年12月31日 23:00,0.8 ,なし,木
2021/1/1,0:00,3184,2020,2021年1月1日,2021年1月1日 0:00,0.3 ,なし,金
2021/1/1,1:00,2978,2020,2021年1月1日,2021年1月1日 1:00,0.8 ,なし,金
2021/1/1,2:00,2834,2020,2021年1月1日,2021年1月1日 2:00,0.4 ,なし,金
2021/1/1,3:00,2743,2020,2021年1月1日,2021年1月1日 3:00,(0.6),なし,金
2021/1/1,4:00,2697,2020,2021年1月1日,2021年1月1日 4:00,0.1 ,なし,金
2021/1/1,5:00,2729,2020,2021年1月1日,2021年1月1日 5:00,0.0 ,なし,金
2021/1/1,6:00,2869,2020,2021年1月1日,2021年1月1日 6:00,(0.4),なし,金
2021/1/1,7:00,3090,2020,2021年1月1日,2021年1月1日 7:00,(0.3),なし,金
2021/1/1,8:00,3221,2020,2021年1月1日,2021年1月1日 8:00,2.1 ,なし,金
2021/1/1,9:00,3151,2020,2021年1月1日,2021年1月1日 9:00,4.2 ,なし,金
2021/1/1,10:00,3030,2020,2021年1月1日,2021年1月1日 10:00,6.0 ,なし,金
2021/1/1,11:00,2919,2020,2021年1月1日,2021年1月1日 11:00,8.0 ,なし,金
2021/1/1,12:00,2811,2020,2021年1月1日,2021年1月1日 12:00,9.8 ,なし,金
2021/1/1,13:00,2738,2020,2021年1月1日,2021年1月1日 13:00,9.3 ,なし,金
2021/1/1,14:00,2710,2020,2021年1月1日,2021年1月1日 14:00,10.1 ,なし,金
2021/1/1,15:00,2783,2020,2021年1月1日,2021年1月1日 15:00,9.0 ,なし,金
2021/1/1,16:00,2979,2020,2021年1月1日,2021年1月1日 16:00,8.3 ,なし,金
2021/1/1,17:00,3304,2020,2021年1月1日,2021年1月1日 17:00,5.9 ,なし,金
2021/1/1,18:00,3399,2020,2021年1月1日,2021年1月1日 18:00,6.5 ,なし,金
2021/1/1,19:00,3413,2020,2021年1月1日,2021年1月1日 19:00,5.7 ,なし,金
2021/1/1,20:00,3401,2020,2021年1月1日,2021年1月1日 20:00,5.4 ,なし,金
2021/1/1,21:00,3344,2020,2021年1月1日,2021年1月1日 21:00,5.0 ,なし,金
2021/1/1,22:00,3198,2020,2021年1月1日,2021年1月1日 22:00,4.0 ,なし,金
2021/1/1,23:00,3073,2020,2021年1月1日,2021年1月1日 23:00,3.9 ,なし,金
2021/1/2,0:00,2855,2020,2021年1月2日,2021年1月2日 0:00,3.4 ,なし,土
2021/1/2,1:00,2715,2020,2021年1月2日,2021年1月2日 1:00,2.4 ,なし,土
2021/1/2,2:00,2650,2020,2021年1月2日,2021年1月2日 2:00,2.3 ,なし,土
2021/1/2,3:00,2610,2020,2021年1月2日,2021年1月2日 3:00,1.6 ,なし,土
2021/1/2,4:00,2595,2020,2021年1月2日,2021年1月2日 4:00,1.8 ,なし,土
2021/1/2,5:00,2653,2020,2021年1月2日,2021年1月2日 5:00,1.0 ,なし,土
2021/1/2,6:00,2834,2020,2021年1月2日,2021年1月2日 6:00,0.7 ,なし,土
2021/1/2,7:00,3100,2020,2021年1月2日,2021年1月2日 7:00,0.2 ,なし,土
2021/1/2,8:00,3269,2020,2021年1月2日,2021年1月2日 8:00,1.9 ,なし,土
2021/1/2,9:00,3245,2020,2021年1月2日,2021年1月2日 9:00,4.9 ,なし,土
2021/1/2,10:00,3141,2020,2021年1月2日,2021年1月2日 10:00,5.3 ,なし,土
2021/1/2,11:00,3039,2020,2021年1月2日,2021年1月2日 11:00,7.2 ,なし,土
2021/1/2,12:00,2951,2020,2021年1月2日,2021年1月2日 12:00,8.6 ,なし,土
2021/1/2,13:00,2880,2020,2021年1月2日,2021年1月2日 13:00,9.8 ,なし,土
2021/1/2,14:00,2830,2020,2021年1月2日,2021年1月2日 14:00,10.2 ,なし,土
2021/1/2,15:00,2862,2020,2021年1月2日,2021年1月2日 15:00,9.6 ,なし,土
2021/1/2,16:00,3064,2020,2021年1月2日,2021年1月2日 16:00,8.9 ,なし,土
2021/1/2,17:00,3394,2020,2021年1月2日,2021年1月2日 17:00,8.2 ,なし,土
2021/1/2,18:00,3494,2020,2021年1月2日,2021年1月2日 18:00,6.9 ,なし,土
2021/1/2,19:00,3494,2020,2021年1月2日,2021年1月2日 19:00,6.8 ,なし,土
2021/1/2,20:00,3471,2020,2021年1月2日,2021年1月2日 20:00,4.9 ,なし,土
2021/1/2,21:00,3379,2020,2021年1月2日,2021年1月2日 21:00,3.9 ,なし,土
2021/1/2,22:00,3215,2020,2021年1月2日,2021年1月2日 22:00,3.5 ,なし,土
2021/1/2,23:00,3088,2020,2021年1月2日,2021年1月2日 23:00,2.5 ,なし,土
2021/1/3,0:00,2869,2020,2021年1月3日,2021年1月3日 0:00,2.2 ,なし,日
2021/1/3,1:00,2741,2020,2021年1月3日,2021年1月3日 1:00,1.4 ,なし,日
2021/1/3,2:00,2685,2020,2021年1月3日,2021年1月3日 2:00,1.7 ,なし,日
2021/1/3,3:00,2640,2020,2021年1月3日,2021年1月3日 3:00,0.6 ,なし,日
2021/1/3,4:00,2622,2020,2021年1月3日,2021年1月3日 4:00,0.2 ,なし,日
2021/1/3,5:00,2675,2020,2021年1月3日,2021年1月3日 5:00,1.1 ,なし,日
2021/1/3,6:00,2849,2020,2021年1月3日,2021年1月3日 6:00,0.2 ,なし,日
2021/1/3,7:00,3109,2020,2021年1月3日,2021年1月3日 7:00,(0.1),なし,日
2021/1/3,8:00,3325,2020,2021年1月3日,2021年1月3日 8:00,1.7 ,なし,日
2021/1/3,9:00,3372,2020,2021年1月3日,2021年1月3日 9:00,3.2 ,なし,日
2021/1/3,10:00,3314,2020,2021年1月3日,2021年1月3日 10:00,4.6 ,なし,日
2021/1/3,11:00,3197,2020,2021年1月3日,2021年1月3日 11:00,5.9 ,なし,日
2021/1/3,12:00,3132,2020,2021年1月3日,2021年1月3日 12:00,7.5 ,なし,日
2021/1/3,13:00,3029,2020,2021年1月3日,2021年1月3日 13:00,7.4 ,なし,日
2021/1/3,14:00,2960,2020,2021年1月3日,2021年1月3日 14:00,8.0 ,なし,日
2021/1/3,15:00,3033,2020,2021年1月3日,2021年1月3日 15:00,7.1 ,なし,日
2021/1/3,16:00,3249,2020,2021年1月3日,2021年1月3日 16:00,6.0 ,なし,日
2021/1/3,17:00,3616,2020,2021年1月3日,2021年1月3日 17:00,5.3 ,なし,日
2021/1/3,18:00,3728,2020,2021年1月3日,2021年1月3日 18:00,4.2 ,なし,日
2021/1/3,19:00,3715,2020,2021年1月3日,2021年1月3日 19:00,3.9 ,なし,日
2021/1/3,20:00,3650,2020,2021年1月3日,2021年1月3日 20:00,4.2 ,なし,日
2021/1/3,21:00,3499,2020,2021年1月3日,2021年1月3日 21:00,3.6 ,なし,日
2021/1/3,22:00,3257,2020,2021年1月3日,2021年1月3日 22:00,4.6 ,なし,日
2021/1/3,23:00,3072,2020,2021年1月3日,2021年1月3日 23:00,3.9 ,なし,日
2021/1/4,0:00,2828,2020,2021年1月4日,2021年1月4日 0:00,3.5 ,なし,月
2021/1/4,1:00,2678,2020,2021年1月4日,2021年1月4日 1:00,3.2 ,なし,月
2021/1/4,2:00,2614,2020,2021年1月4日,2021年1月4日 2:00,3.5 ,なし,月
2021/1/4,3:00,2580,2020,2021年1月4日,2021年1月4日 3:00,3.1 ,なし,月
2021/1/4,4:00,2604,2020,2021年1月4日,2021年1月4日 4:00,2.4 ,なし,月
2021/1/4,5:00,2758,2020,2021年1月4日,2021年1月4日 5:00,2.7 ,なし,月
2021/1/4,6:00,3122,2020,2021年1月4日,2021年1月4日 6:00,2.3 ,なし,月
2021/1/4,7:00,3531,2020,2021年1月4日,2021年1月4日 7:00,1.6 ,なし,月
2021/1/4,8:00,3865,2020,2021年1月4日,2021年1月4日 8:00,2.6 ,なし,月
2021/1/4,9:00,3852,2020,2021年1月4日,2021年1月4日 9:00,4.5 ,なし,月
2021/1/4,10:00,3675,2020,2021年1月4日,2021年1月4日 10:00,6.9 ,なし,月
2021/1/4,11:00,3570,2020,2021年1月4日,2021年1月4日 11:00,9.2 ,なし,月
2021/1/4,12:00,3451,2020,2021年1月4日,2021年1月4日 12:00,9.9 ,なし,月
2021/1/4,13:00,3384,2020,2021年1月4日,2021年1月4日 13:00,10.5 ,なし,月
2021/1/4,14:00,3343,2020,2021年1月4日,2021年1月4日 14:00,10.9 ,なし,月
2021/1/4,15:00,3368,2020,2021年1月4日,2021年1月4日 15:00,10.1 ,なし,月
2021/1/4,16:00,3533,2020,2021年1月4日,2021年1月4日 16:00,8.4 ,なし,月
2021/1/4,17:00,3838,2020,2021年1月4日,2021年1月4日 17:00,6.8 ,なし,月
2021/1/4,18:00,3890,2020,2021年1月4日,2021年1月4日 18:00,5.9 ,なし,月
2021/1/4,19:00,3857,2020,2021年1月4日,2021年1月4日 19:00,6.1 ,なし,月
2021/1/4,20:00,3774,2020,2021年1月4日,2021年1月4日 20:00,5.9 ,なし,月
2021/1/4,21:00,3618,2020,2021年1月4日,2021年1月4日 21:00,5.9 ,なし,月
2021/1/4,22:00,3374,2020,2021年1月4日,2021年1月4日 22:00,5.7 ,なし,月
2021/1/4,23:00,3163,2020,2021年1月4日,2021年1月4日 23:00,5.7 ,なし,月
2021/1/5,0:00,2909,2020,2021年1月5日,2021年1月5日 0:00,4.4 ,なし,火
2021/1/5,1:00,2750,2020,2021年1月5日,2021年1月5日 1:00,4.3 ,なし,火
2021/1/5,2:00,2691,2020,2021年1月5日,2021年1月5日 2:00,3.3 ,なし,火
2021/1/5,3:00,2670,2020,2021年1月5日,2021年1月5日 3:00,3.6 ,なし,火
2021/1/5,4:00,2711,2020,2021年1月5日,2021年1月5日 4:00,3.2 ,なし,火
2021/1/5,5:00,2889,2020,2021年1月5日,2021年1月5日 5:00,2.9 ,なし,火
2021/1/5,6:00,3324,2020,2021年1月5日,2021年1月5日 6:00,3.4 ,なし,火
2021/1/5,7:00,3807,2020,2021年1月5日,2021年1月5日 7:00,2.8 ,なし,火
2021/1/5,8:00,4274,2020,2021年1月5日,2021年1月5日 8:00,3.8 ,なし,火
2021/1/5,9:00,4393,2020,2021年1月5日,2021年1月5日 9:00,5.6 ,なし,火
2021/1/5,10:00,4355,2020,2021年1月5日,2021年1月5日 10:00,6.5 ,なし,火
2021/1/5,11:00,4197,2020,2021年1月5日,2021年1月5日 11:00,7.5 ,なし,火
2021/1/5,12:00,4079,2020,2021年1月5日,2021年1月5日 12:00,8.5 ,なし,火
2021/1/5,13:00,4093,2020,2021年1月5日,2021年1月5日 13:00,9.1 ,なし,火
2021/1/5,14:00,4080,2020,2021年1月5日,2021年1月5日 14:00,9.2 ,なし,火
2021/1/5,15:00,4071,2020,2021年1月5日,2021年1月5日 15:00,9.2 ,なし,火
2021/1/5,16:00,4180,2020,2021年1月5日,2021年1月5日 16:00,8.8 ,なし,火
2021/1/5,17:00,4274,2020,2021年1月5日,2021年1月5日 17:00,8.1 ,なし,火
2021/1/5,18:00,4229,2020,2021年1月5日,2021年1月5日 18:00,7.8 ,なし,火
2021/1/5,19:00,4124,2020,2021年1月5日,2021年1月5日 19:00,7.5 ,なし,火
2021/1/5,20:00,3999,2020,2021年1月5日,2021年1月5日 20:00,6.5 ,なし,火
2021/1/5,21:00,3790,2020,2021年1月5日,2021年1月5日 21:00,6.1 ,なし,火
2021/1/5,22:00,3519,2020,2021年1月5日,2021年1月5日 22:00,6.0 ,なし,火
2021/1/5,23:00,3268,2020,2021年1月5日,2021年1月5日 23:00,6.0 ,なし,火
2021/1/6,0:00,2999,2020,2021年1月6日,2021年1月6日 0:00,5.2 ,なし,水
2021/1/6,1:00,2852,2020,2021年1月6日,2021年1月6日 1:00,5.0 ,なし,水
2021/1/6,2:00,2800,2020,2021年1月6日,2021年1月6日 2:00,4.9 ,なし,水
2021/1/6,3:00,2780,2020,2021年1月6日,2021年1月6日 3:00,4.6 ,なし,水
2021/1/6,4:00,2826,2020,2021年1月6日,2021年1月6日 4:00,5.0 ,なし,水
2021/1/6,5:00,3034,2020,2021年1月6日,2021年1月6日 5:00,4.2 ,なし,水
2021/1/6,6:00,3472,2020,2021年1月6日,2021年1月6日 6:00,4.7 ,なし,水
2021/1/6,7:00,3942,2020,2021年1月6日,2021年1月6日 7:00,4.8 ,なし,水
2021/1/6,8:00,4384,2020,2021年1月6日,2021年1月6日 8:00,4.6 ,なし,水
2021/1/6,9:00,4617,2020,2021年1月6日,2021年1月6日 9:00,5.4 ,なし,水
2021/1/6,10:00,4557,2020,2021年1月6日,2021年1月6日 10:00,6.4 ,なし,水
2021/1/6,11:00,4517,2020,2021年1月6日,2021年1月6日 11:00,5.9 ,なし,水
2021/1/6,12:00,4330,2020,2021年1月6日,2021年1月6日 12:00,5.5 ,なし,水
2021/1/6,13:00,4409,2020,2021年1月6日,2021年1月6日 13:00,6.4 ,なし,水
2021/1/6,14:00,4447,2020,2021年1月6日,2021年1月6日 14:00,6.5 ,なし,水
2021/1/6,15:00,4506,2020,2021年1月6日,2021年1月6日 15:00,5.9 ,なし,水
2021/1/6,16:00,4651,2020,2021年1月6日,2021年1月6日 16:00,5.7 ,なし,水
2021/1/6,17:00,4663,2020,2021年1月6日,2021年1月6日 17:00,5.6 ,あり,水
2021/1/6,18:00,4572,2020,2021年1月6日,2021年1月6日 18:00,5.6 ,なし,水
2021/1/6,19:00,4411,2020,2021年1月6日,2021年1月6日 19:00,5.5 ,あり,水
2021/1/6,20:00,4258,2020,2021年1月6日,2021年1月6日 20:00,5.4 ,なし,水
2021/1/6,21:00,4029,2020,2021年1月6日,2021年1月6日 21:00,4.9 ,なし,水
2021/1/6,22:00,3759,2020,2021年1月6日,2021年1月6日 22:00,5.0 ,なし,水
2021/1/6,23:00,3482,2020,2021年1月6日,2021年1月6日 23:00,5.0 ,なし,水
2021/1/7,0:00,3171,2020,2021年1月7日,2021年1月7日 0:00,4.8 ,なし,木
2021/1/7,1:00,3013,2020,2021年1月7日,2021年1月7日 1:00,4.1 ,なし,木
2021/1/7,2:00,2953,2020,2021年1月7日,2021年1月7日 2:00,3.5 ,なし,木
2021/1/7,3:00,2925,2020,2021年1月7日,2021年1月7日 3:00,3.5 ,なし,木
2021/1/7,4:00,2963,2020,2021年1月7日,2021年1月7日 4:00,3.7 ,なし,木
2021/1/7,5:00,3170,2020,2021年1月7日,2021年1月7日 5:00,3.5 ,なし,木
2021/1/7,6:00,3620,2020,2021年1月7日,2021年1月7日 6:00,2.5 ,なし,木
2021/1/7,7:00,4091,2020,2021年1月7日,2021年1月7日 7:00,2.2 ,なし,木
2021/1/7,8:00,4481,2020,2021年1月7日,2021年1月7日 8:00,3.2 ,なし,木
2021/1/7,9:00,4587,2020,2021年1月7日,2021年1月7日 9:00,6.2 ,なし,木
2021/1/7,10:00,4438,2020,2021年1月7日,2021年1月7日 10:00,10.2 ,なし,木
2021/1/7,11:00,4314,2020,2021年1月7日,2021年1月7日 11:00,10.8 ,なし,木
2021/1/7,12:00,4137,2020,2021年1月7日,2021年1月7日 12:00,12.2 ,なし,木
2021/1/7,13:00,4188,2020,2021年1月7日,2021年1月7日 13:00,11.9 ,なし,木
2021/1/7,14:00,4174,2020,2021年1月7日,2021年1月7日 14:00,11.4 ,なし,木
2021/1/7,15:00,4197,2020,2021年1月7日,2021年1月7日 15:00,10.2 ,なし,木
2021/1/7,16:00,4351,2020,2021年1月7日,2021年1月7日 16:00,9.4 ,なし,木
2021/1/7,17:00,4508,2020,2021年1月7日,2021年1月7日 17:00,8.1 ,なし,木
2021/1/7,18:00,4495,2020,2021年1月7日,2021年1月7日 18:00,8.0 ,なし,木
2021/1/7,19:00,4405,2020,2021年1月7日,2021年1月7日 19:00,6.9 ,なし,木
2021/1/7,20:00,4317,2020,2021年1月7日,2021年1月7日 20:00,5.3 ,なし,木
2021/1/7,21:00,4119,2020,2021年1月7日,2021年1月7日 21:00,4.4 ,なし,木
2021/1/7,22:00,3851,2020,2021年1月7日,2021年1月7日 22:00,4.0 ,なし,木
2021/1/7,23:00,3592,2020,2021年1月7日,2021年1月7日 23:00,3.6 ,なし,木
2021/1/8,0:00,3334,2020,2021年1月8日,2021年1月8日 0:00,2.9 ,なし,金
2021/1/8,1:00,3194,2020,2021年1月8日,2021年1月8日 1:00,2.0 ,なし,金
2021/1/8,2:00,3135,2020,2021年1月8日,2021年1月8日 2:00,1.2 ,なし,金
2021/1/8,3:00,3116,2020,2021年1月8日,2021年1月8日 3:00,1.2 ,なし,金
2021/1/8,4:00,3165,2020,2021年1月8日,2021年1月8日 4:00,0.6 ,なし,金
2021/1/8,5:00,3404,2020,2021年1月8日,2021年1月8日 5:00,(0.9),なし,金
2021/1/8,6:00,3931,2020,2021年1月8日,2021年1月8日 6:00,(1.5),なし,金
2021/1/8,7:00,4391,2020,2021年1月8日,2021年1月8日 7:00,0.1 ,なし,金
2021/1/8,8:00,4706,2020,2021年1月8日,2021年1月8日 8:00,1.6 ,なし,金
2021/1/8,9:00,4813,2020,2021年1月8日,2021年1月8日 9:00,3.4 ,なし,金
2021/1/8,10:00,4699,2020,2021年1月8日,2021年1月8日 10:00,4.2 ,なし,金
2021/1/8,11:00,4600,2020,2021年1月8日,2021年1月8日 11:00,4.6 ,なし,金
2021/1/8,12:00,4445,2020,2021年1月8日,2021年1月8日 12:00,6.0 ,なし,金
2021/1/8,13:00,4483,2020,2021年1月8日,2021年1月8日 13:00,5.3 ,なし,金
2021/1/8,14:00,4507,2020,2021年1月8日,2021年1月8日 14:00,4.8 ,なし,金
2021/1/8,15:00,4504,2020,2021年1月8日,2021年1月8日 15:00,5.3 ,なし,金
